"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM192404272","murrm102","SSN","1","2","value","23","8","0","0","0","0","0","19240427","2","KAN05","KCM","L","regular","y"
"KCM192404272","murrm102","SSN","1","2","lower","","8","0","0","0","0","0","19240427","2","KAN05","KCM","L","regular","y"
"KCM192404272","murrm102","SSN","1","2","upper","","8","0","0","0","0","0","19240427","2","KAN05","KCM","L","regular","y"
"KCM192508110","murrm102","SSN","1","2","value","","1","1","0","0","0","0","19250811","0","KAN05","KCM","W","regular","y"
"KCM192508110","murrm102","SSN","1","2","lower","","1","1","0","0","0","0","19250811","0","KAN05","KCM","W","regular","y"
"KCM192508110","murrm102","SSN","1","2","upper","","1","1","0","0","0","0","19250811","0","KAN05","KCM","W","regular","y"
"SSN192509200","murrm102","SSN","1","2","value","27","5","2","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","murrm102","SSN","1","2","lower","27","5","2","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","murrm102","SSN","1","2","upper","27","5","2","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509230","murrm102","SSN","1","2","value","27","7","0","0","1","0","0","19250923","0","STL12","KCM","W","lcs","y"
"SSN192509230","murrm102","SSN","1","2","lower","27","7","0","0","1","0","0","19250923","0","STL12","KCM","W","lcs","y"
"SSN192509230","murrm102","SSN","1","2","upper","27","7","0","0","1","0","0","19250923","0","STL12","KCM","W","lcs","y"
"KCM192509260","murrm102","SSN","1","2","value","25","6","0","0","0","0","1","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","murrm102","SSN","1","2","lower","25","6","0","0","0","0","1","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","murrm102","SSN","1","2","upper","25","6","0","0","0","0","1","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509270","murrm102","SSN","1","2","value","27","3","2","0","0","0","0","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","murrm102","SSN","1","2","lower","27","3","2","0","0","0","0","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","murrm102","SSN","1","2","upper","27","3","2","0","0","0","0","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509281","murrm102","SSN","1","2","value","24","3","0","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","murrm102","SSN","1","2","lower","24","3","0","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","murrm102","SSN","1","2","upper","24","3","0","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509282","murrm102","SSN","1","2","value","21","3","2","1","0","0","0","19250928","2","CHI09","KCM","L","lcs","y"
"KCM192509282","murrm102","SSN","1","2","lower","21","3","2","1","0","0","0","19250928","2","CHI09","KCM","L","lcs","y"
"KCM192509282","murrm102","SSN","1","2","upper","21","3","2","1","0","0","0","19250928","2","CHI09","KCM","L","lcs","y"
"SSN192809300","murrm102","CAG","1","2","value","21","5","0","0","0","0","0","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","murrm102","CAG","1","2","lower","21","5","0","0","0","0","0","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","murrm102","CAG","1","2","upper","21","5","0","0","0","0","0","19280930","0","STL12","SSN","L","lcs","y"
"SSN192810020","murrm102","CAG","1","2","value","33","","","0","","0","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810020","murrm102","CAG","1","2","lower","33","","","0","","0","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810020","murrm102","CAG","1","2","upper","33","","","0","","0","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810050","murrm102","CAG","1","2","value","","0","0","1","0","0","1","19281005","0","STL12","SSN","L","lcs","y"
"SSN192810050","murrm102","CAG","1","2","lower","","0","0","0","0","0","1","19281005","0","STL12","SSN","L","lcs","y"
"SSN192810050","murrm102","CAG","1","2","upper","","0","0","0","0","0","1","19281005","0","STL12","SSN","L","lcs","y"
"CAG192906092","murrm102","CAG","1","2","value","27","","","0","","0","","19290609","2","CHI09","SSN","L","regular",""
"CAG192906092","murrm102","CAG","1","2","lower","27","","","0","","0","","19290609","2","CHI09","SSN","L","regular",""
"CAG192906092","murrm102","CAG","1","2","upper","27","","","0","","0","","19290609","2","CHI09","SSN","L","regular",""
"CAG192910140","murrm102","CAG","1","2","value","3","2","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
"CAG192910140","murrm102","CAG","1","2","lower","3","2","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
"CAG192910140","murrm102","CAG","1","2","upper","3","2","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
